实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
ELIZABET,船只,US-TERR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54408,us_ofac_sdn,2026-06-19
Liberty Shipping CO LTD,组织,US-NK,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23773,us_ofac_sdn,2026-06-19
Chong Chol RI,个人,US-NK,制裁,别名: Jong Chol Ri,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18668,us_ofac_sdn,2026-06-19
BELT ROAD CAPITAL MANAGEMENT CAMBODIA CO. LTD.,组织,US-TCO,制裁,,kh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55993,us_ofac_sdn,2026-06-19
FARMACIA Y MINI SUPER TRINIDAD,组织,US-NARCO,制裁,别名: FARMACIA TRINIDAD,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48920,us_ofac_sdn,2026-06-19
ELEKTRORADIOAVTOMATIKA JSC,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49213,us_ofac_sdn,2026-06-19
RT-Capital Limited Liability Company,组织,US-RUSHAR,制裁,别名: RT-Capital LLC,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37790,us_ofac_sdn,2026-06-19
Sistemy Avtonomnoi Energii,组织,US-RUSHAR,制裁,别名: Autonomous Energy Systems,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47556,us_ofac_sdn,2026-06-19
Roudabeh Sarmadi,个人,US-IRAN,制裁,别名: Rudabeh Sarmadi,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54207,us_ofac_sdn,2026-06-19
Mustafa Habib Harb,个人,US-TERR,制裁,别名: Mustapha Harb; Mostafa Habib Harb,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31771,us_ofac_sdn,2026-06-19
"Ezekial KANNIAPPAN, JR",个人,US-TERR,制裁,,my,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52352,us_ofac_sdn,2026-06-19
Limited Liability Company Alis,组织,US-NK,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48260,us_ofac_sdn,2026-06-19
Cruzita Novedades,组织,US-NARCO,制裁,别名: Novedades Cruzita,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21574,us_ofac_sdn,2026-06-19
City Pharma SARL,组织,US-TERR,制裁,,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28535,us_ofac_sdn,2026-06-19
Viktor Georgiyevich Spiridonov,个人,US-RUSHAR,制裁,别名: Victor Spiridonov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50502,us_ofac_sdn,2026-06-19
Limited Liability Company Sansara,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48840,us_ofac_sdn,2026-06-19
Antey,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31795,us_ofac_sdn,2026-06-19
VAFA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50590,us_ofac_sdn,2026-06-19
SMD World,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57438,us_ofac_sdn,2026-06-19
Mae Toussaint Thomas,个人,US-GLOMAG,制裁,别名: Mae Toussaint Jr. Thomas,gy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49140,us_ofac_sdn,2026-06-19
Ramiro Martin ROMERO WIRICHAGA,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37266,us_ofac_sdn,2026-06-19
SINERJI ENDUSTRIYEL EKIPMAN VE INSAAT MALZEMELERI DIS TICARET LIMITED SIRKETI,组织,US-RUSHAR,制裁,别名: SINERJI ENDUSTRIYEL EKIPMAN VE INSAAT MALZEMELERI DIS TICARET LIMITED,tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51027,us_ofac_sdn,2026-06-19
حركة النجباء,组织,US-TERR,制裁,别名: Golan Liberation Brigade; al-Hamad Brigade; Harakat Hezbollah al-Nujaba,sy; iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26446,us_ofac_sdn,2026-06-19
Nihat Abdul Kadir ASAN,个人,US-IRAN,制裁,别名: Nihat Asan; Nihat Ashan; Ramin Ebrahimiharkian,ir; tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46849,us_ofac_sdn,2026-06-19
Tarabar-Gorous Trust Transportation,组织,US-IRAN,制裁,别名: Haml Va Naghl Etemaad Tarabargrous,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25944,us_ofac_sdn,2026-06-19
Sayyid Salah Mahdi Hantush AL-MAKSUSI,个人,US-TERR,制裁,别名: Sayyid Salah AL-MUSAWI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15558,us_ofac_sdn,2026-06-19
Blue Berri Shipping Inc.,组织,US-TERR,制裁,,mh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39679,us_ofac_sdn,2026-06-19
Sergei Yevgenevich Zubkov,个人,US-BRUS,制裁,别名: Сяргей Яўгенавiч Зубкоў; Siarhei Yaugenavich Zubkou,by,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32211,us_ofac_sdn,2026-06-19
Xingbiao Shen,个人,US-NARCO,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45312,us_ofac_sdn,2026-06-19
TONIL,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51349,us_ofac_sdn,2026-06-19
Ali Mohamad Daoun,个人,US-TERR,制裁,别名: على محمد ضعون; 'Ali Muhammad Da'un; Ali Muhammad Da'un,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34437,us_ofac_sdn,2026-06-19
MSN 550,Airplane,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18158,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY RIVER PARK,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46029,us_ofac_sdn,2026-06-19
Qingdao Premier Technology Co Ltd,组织,US-NON-PROLIF,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54153,us_ofac_sdn,2026-06-19
Avtex Semiconductor Limited,组织,US-RUSHAR,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51169,us_ofac_sdn,2026-06-19
Ja'far Al-Husayni,个人,US-TERR,制裁,别名: Jafar Al-Hussaini,iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46077,us_ofac_sdn,2026-06-19
Song Chol Ri,个人,US-NK,制裁,别名: So'ng-ch'o'l Ri,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20121,us_ofac_sdn,2026-06-19
HONG PANG TEXTILE COMPANY LIMITED,组织,US-NARCO,制裁,,mm,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11301,us_ofac_sdn,2026-06-19
Seyyed Ali Abtahi,个人,US-TERR,制裁,别名: Sayyed Ali Abtahi,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56028,us_ofac_sdn,2026-06-19
OOO STANDARD LINE,组织,US-RUSHAR,制裁,别名: OOO Standart Lain,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47989,us_ofac_sdn,2026-06-19
مريم انبارداران,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57160,us_ofac_sdn,2026-06-19
INTERSTATE BANK,组织,US-RUSHAR,制裁,别名: Mezhgosudarstvennyi Bank,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51663,us_ofac_sdn,2026-06-19
Mazaya Alardh Aldhabia LLC,组织,US-IRAN,制裁,,om,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48294,us_ofac_sdn,2026-06-19
Pablo Ernesto LIZANO COLMENTER,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51257,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY EASTERN TRADING TRANSPORT COMPANY,组织,US-RUSHAR,制裁,别名: Vostochnaya Torgovo Transportnaya Kompaniya,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48426,us_ofac_sdn,2026-06-19
Baltic Leader,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34940,us_ofac_sdn,2026-06-19
AIRBRIDGECARGO AIRLINES LIMITED LIABILITY COMPANY,组织,US-RUSHAR,制裁,别名: Obshchestvo S Ogranichennoi Otvetstvennostiu Aviakompaniia Eirbridzhkargo; AK Eirbridzhkargo,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50282,us_ofac_sdn,2026-06-19
زي ار لوجستيج ش. م. ل.,组织,US-LEBANON,制裁,,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37677,us_ofac_sdn,2026-06-19
S M S Telecom FZCO,组织,US-RUSHAR,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50303,us_ofac_sdn,2026-06-19
KORDELI,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47627,us_ofac_sdn,2026-06-19
ITSEC TEAM,组织,US-CYB,制裁,别名: Amn Pardazesh Kharazmi,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22950,us_ofac_sdn,2026-06-19
fifteenth ocean gmbh & co. kg,组织,US-IRAN,制裁,别名: fifteenth ocean gmbh and co. kg,de,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25466,us_ofac_sdn,2026-06-19
IRANIAN INVESTMENT PETROCHEMICAL GROUP COMPANY,组织,US-NON-PROLIF,制裁,别名: Iranian Petrochemical Investment Group Company,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26833,us_ofac_sdn,2026-06-19
"SEA WA BEACH CLUB, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54385,us_ofac_sdn,2026-06-19
Yong Xin,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40900,us_ofac_sdn,2026-06-19
Top Technologies Sarl,组织,US-NON-PROLIF,制裁,,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24755,us_ofac_sdn,2026-06-19
Limited Liability Company Alternativa,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43238,us_ofac_sdn,2026-06-19
Malberg Limited,组织,US-RUSHAR,制裁,,mt,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35060,us_ofac_sdn,2026-06-19
Teddy Zina Rahme,个人,US-LEBANON,制裁,别名: Teddy Samir Zina; Teddy Samir Zina Rahmeh; تادي سمير زينا,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37680,us_ofac_sdn,2026-06-19
HONAR SHIPPING COMPANY LIMITED,组织,US-IRAN,制裁,,cy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15131,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY ARMEKS,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52238,us_ofac_sdn,2026-06-19
Cochan Holdings LLC,组织,US-GLOMAG,制裁,,mh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33939,us_ofac_sdn,2026-06-19
TPK VOSTOK RESURS,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49245,us_ofac_sdn,2026-06-19
HIDROPARK HIDROLIK PNOMATIK SAN VE TIC LTD STI,组织,US-RUSHAR,制裁,,tr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50130,us_ofac_sdn,2026-06-19
RUSTANKER LLC,组织,US-VEN,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29507,us_ofac_sdn,2026-06-19
Hikmet Abdallah AL-BAZZAZ,个人,US-IRAQ,制裁,别名: Hikmet Abdullah AL-BAZAZ,iq,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8317,us_ofac_sdn,2026-06-19
محمد مولودی,个人,US-TERR,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56388,us_ofac_sdn,2026-06-19
Hwa Song Pak,个人,US-NK,制裁,,cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40937,us_ofac_sdn,2026-06-19
Miguel Angel SOTO PARRA,个人,US-NARCO,制裁,别名: Miguel Angel SOTO PARUA,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11949,us_ofac_sdn,2026-06-19
YV2964,Airplane,US-VEN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28418,us_ofac_sdn,2026-06-19
Aktsionernoe Obshchestvo Navis Grupp,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47572,us_ofac_sdn,2026-06-19
"VEINTIUNO MEXICALI, S. DE R.L. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55036,us_ofac_sdn,2026-06-19
GOLAFRUZ,船只,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25305,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY DM TECHNOLOGIES,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46677,us_ofac_sdn,2026-06-19
LITOGRAFIA VARON,组织,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16473,us_ofac_sdn,2026-06-19
Mohammad Sadegh Abutalebi,个人,US-IRAN,制裁,别名: Mohammad Sadegh Aboutalebi; Mohammad Sadiq Abutalebi,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48650,us_ofac_sdn,2026-06-19
Edy VERGARA MEZA,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48077,us_ofac_sdn,2026-06-19
Общество С Ограниченной Ответственностью Мтв,组织,US-RUSHAR,制裁,别名: MTV Holding,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52176,us_ofac_sdn,2026-06-19
OOO Otkritie Asset Management,组织,US-RUSHAR,制裁,别名: UK Otkrytie; Otkritie Asset Management Ltd,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34507,us_ofac_sdn,2026-06-19
EP-IBK,Airplane,US-IRAN,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25538,us_ofac_sdn,2026-06-19
Nadim S. AL-DAJANI,个人,US-IRAQ,制裁,,jo,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8319,us_ofac_sdn,2026-06-19
WAAD PROJECT,组织,US-TERR,制裁,别名: WA'D PROJECT; WA'ID COMPANY; WAED,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11346,us_ofac_sdn,2026-06-19
Caregis Trading HK Limited,组织,US-TERR,制裁,,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=49663,us_ofac_sdn,2026-06-19
B-WORK S.A.S.,组织,US-NARCO,制裁,,ar,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26471,us_ofac_sdn,2026-06-19
LNG Delta Shipping PTE LTD,组织,US-RUSHAR,制裁,别名: SCF NYK Delta Shipping Pte Ltd,sg,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51283,us_ofac_sdn,2026-06-19
Almahdi Aluminum Co.,组织,US-IRAN,制裁,别名: Al Mahdi Aluminum Company,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28292,us_ofac_sdn,2026-06-19
Maria Del Rosario GARCIA DURAN,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10987,us_ofac_sdn,2026-06-19
EGHTESAD NOVIN BANK,组织,US-IRAN,制裁,别名: EN BANK PJSC; BANK-E EGHTESAD NOVIN; Bank Eghtesad Novin,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13131,us_ofac_sdn,2026-06-19
MYS ZHELANIYA,船只,US-RUSHAR,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48818,us_ofac_sdn,2026-06-19
"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.",组织,US-NARCO,制裁,别名: DISDA,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=13009,us_ofac_sdn,2026-06-19
Noumayriye 1057 SAL,组织,US-TERR,制裁,别名: Numeiriya 1057 SAL,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28172,us_ofac_sdn,2026-06-19
Ramzi Mawafi,个人,US-TERR,制裁,别名: Ramzi Muwafi; Ramzi Mahmoud Al Mowafi; Ramzi Mowafi,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17366,us_ofac_sdn,2026-06-19
Green Wave Telecommunication,组织,US-IRAN,制裁,别名: Green Wave Telecommunication SDN BHD; Greenwave Telecom; Green Wave Technologies,my,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23465,us_ofac_sdn,2026-06-19
ALPHA M JOINT STOCK COMPANY RESEARCH AND PRODUCTION COMPLEX,组织,US-RUSHAR,制裁,别名: Aktsionernoe Obshchestvo Nauchno Proizodstvennyi Kompleks Alfa M; AO NPK ALFA M,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48658,us_ofac_sdn,2026-06-19
Rahmatollah Askarizadeh,个人,US-FORINT,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50560,us_ofac_sdn,2026-06-19
SIA FALCON INTERNATIONAL GROUP,组织,US-NK,制裁,别名: Falcon International SIA; SIA Falcon International Tarim Ve Hayvancilik Limited Sikreti; Sabiedriba ar ierobezotu atbildibu 'FALON INTERNATIONAL',tr; lv,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25000,us_ofac_sdn,2026-06-19
GAVIOTAS LTDA.,组织,US-NARCO,制裁,别名: HOTEL SIN PECADOS; MOTEL CAMPO AMOR,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10004,us_ofac_sdn,2026-06-19
Акционерное Общество Холдинговая Компания СДС Уголь,组织,US-RUSHAR,制裁,别名: JSC KHK SDS Ugol; АО ХК СДС Уголь,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50319,us_ofac_sdn,2026-06-19
Cielo Maritime Ltd,组织,US-TERR,制裁,别名: Cielo Maritime Limited,hk; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47188,us_ofac_sdn,2026-06-19
ESTABLO PUERTO RICO S.A. DE C.V.,组织,US-NARCO,制裁,别名: ESTABLO LECHERO PUERTO RICO,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10364,us_ofac_sdn,2026-06-19
Ali Danaei Kenarsari,个人,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29099,us_ofac_sdn,2026-06-19
LIMITED LIABILITY COMPANY GROSS,组织,US-RUSHAR,制裁,别名: Gross LTD,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47858,us_ofac_sdn,2026-06-19
INTERNATIONAL COBALT CO. INC.,组织,US-CUBA,制裁,,ca,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=3750,us_ofac_sdn,2026-06-19
ALPHACONNECT INVESTMENTS PTE. LTD.,组织,US-TCO,制裁,,sg,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55565,us_ofac_sdn,2026-06-19
GHADIR SOLAR ELECTRICITY AND ENERGY,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25937,us_ofac_sdn,2026-06-19
Vladimir Markovich RYSKIN,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36958,us_ofac_sdn,2026-06-19
Roman Viktorovich Zolotov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=38577,us_ofac_sdn,2026-06-19
"COMERCIALIZADORA DE SERVICIOS TURISTICOS DE VALLARTA, S.A. DE C.V.",组织,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46215,us_ofac_sdn,2026-06-19
‫‫شهرام‬‬ علی رضا تمرزاده زاویه جکی,个人,US-IRAN,制裁,别名: Farhad Ali Tamarzadeh,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=46250,us_ofac_sdn,2026-06-19
Irina Vladimirovna Kremleva,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36383,us_ofac_sdn,2026-06-19
MARITIME ASSISTANCE LLC,组织,US-UKRRUS-REL,制裁,别名: Общество с ограниченной ответственностью Маритайм Ассистанс; Limited Liability Company Maritime Assistance,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=27143,us_ofac_sdn,2026-06-19
دريم لايت للتجارة ش.ذ.م.م,组织,US-RUSHAR,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45941,us_ofac_sdn,2026-06-19
Публичное Акционерное Общество Ижнефтемаш,组织,US-RUSHAR,制裁,别名: Izhneftemash PAO,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47775,us_ofac_sdn,2026-06-19
"Alondra Produce, S.P.R. de R.I.",组织,US-NARCO,制裁,"别名: ""alondra produce"", sociedad de produccion rural de responsabilidad ilimitada",mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21570,us_ofac_sdn,2026-06-19
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KOMPANIYA INTERVESP,组织,US-RUSHAR,制裁,别名: Kompaniya Intervesp OOO,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47437,us_ofac_sdn,2026-06-19
فيرتريد لتجارة الزيوت والغاز المسال ذ.م.م,组织,US-IRAN,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40985,us_ofac_sdn,2026-06-19
Zoran Petrovic,个人,US-GLOMAG,制裁,,rs,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28114,us_ofac_sdn,2026-06-19
AKTSIONERNOE OBSHCHESTVO RUST 95,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45621,us_ofac_sdn,2026-06-19
Abuzar Gohari Moqadam,个人,US-CYB,制裁,别名: Abuzar Gohari Moghadam; Abuzar Goharimoqadam,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24030,us_ofac_sdn,2026-06-19
Anatolii Anatolyevich GAVRILENKO,个人,US-RUSHAR,制裁,别名: Anatoly Gavrilenko; Anatoli Anatolievich Gavrilenko; Anatoliy Anatolevich Gavrilenko,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37003,us_ofac_sdn,2026-06-19
Concepto Screen SAL Off-Shore,组织,US-TERR,制裁,别名: Conceptoscreen,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36083,us_ofac_sdn,2026-06-19
素炫 颜,个人,US-TERR,制裁,别名: Suxuan Yan; Yen Yan,tw; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=33259,us_ofac_sdn,2026-06-19
شرکت بازرگانی پاسار گاز نوین,组织,US-IRAN,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52507,us_ofac_sdn,2026-06-19
4U Aircraft Design and Engineering GmbH,组织,US-RUSHAR,制裁,,de,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51162,us_ofac_sdn,2026-06-19
Liliana ROSAS CAMBA,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25693,us_ofac_sdn,2026-06-19
Bavi General Trading CO L.L.C,组织,US-IRAN,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40968,us_ofac_sdn,2026-06-19
SYNERGY GENERAL TRADING FZE,组织,US-IRAN,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15697,us_ofac_sdn,2026-06-19
GTS GRUPP,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=47597,us_ofac_sdn,2026-06-19
The Oxytech,组织,US-CYB,制裁,,pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30521,us_ofac_sdn,2026-06-19
BALTPROMSERVIS,组织,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45628,us_ofac_sdn,2026-06-19
Joint Stock Company Laserservice,组织,US-RUSHAR,制裁,别名: AO Lazerservis,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50767,us_ofac_sdn,2026-06-19
Armando MARTINEZ DUARTE,个人,US-NARCO,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8805,us_ofac_sdn,2026-06-19
Jin Hyok Ri,个人,US-NK,制裁,别名: Chin-hyo'k Ri,kp; cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56041,us_ofac_sdn,2026-06-19
K B X Investment Co Ltd,组织,US-CYB,制裁,别名: KBX Investment,kh,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54182,us_ofac_sdn,2026-06-19
